antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequents_len,rules_set_sorted,rules_len,rules_sorted
frozenset({'tcprtt'}),frozenset({'ct_ftp_cmd'}),0.30132053,0.98259304,0.30132053,1.0,1.01771533,0.00524508,inf,1,1,"['ct_ftp_cmd', 'tcprtt']",2,"ct_ftp_cmd,tcprtt"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.98259304,0.98259304,0.98259304,1.0,1.01771533,0.01710396,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.98259304,0.98259304,0.98259304,1.0,1.01771533,0.01710396,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.70528211,0.99639856,0.70528211,1.0,1.00361446,0.00254003,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.69507803,0.99639856,0.69507803,1.0,1.00361446,0.00250328,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93937575,0.99639856,0.93937575,1.0,1.00361446,0.00338311,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.93817527,0.99639856,0.93817527,1.0,1.00361446,0.00337878,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.70528211,0.99639856,0.70528211,1.0,1.00361446,0.00254003,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95738295,0.99639856,0.95738295,1.0,1.00361446,0.00344796,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.74609844,0.99639856,0.74609844,1.0,1.00361446,0.00268703,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.85954382,0.99639856,0.85954382,1.0,1.00361446,0.0030956,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.56842737,0.99639856,0.56842737,1.0,1.00361446,0.00204716,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.71068427,0.71848739,0.71068427,1.0,1.39181287,0.20006658,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'sloss'}),frozenset({'proto'}),0.32112845,0.71848739,0.32112845,1.0,1.39181287,0.09040171,inf,1,1,"['proto', 'sloss']",2,"proto,sloss"
frozenset({'proto'}),frozenset({'swin'}),0.71848739,0.71848739,0.71848739,1.0,1.39181287,0.20226326,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'swin'}),frozenset({'proto'}),0.71848739,0.71848739,0.71848739,1.0,1.39181287,0.20226326,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.71068427,0.71848739,0.71068427,1.0,1.39181287,0.20006658,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'sloss'}),frozenset({'swin'}),0.32112845,0.71848739,0.32112845,1.0,1.39181287,0.09040171,inf,1,1,"['sloss', 'swin']",2,"sloss,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.73829532,0.85294118,0.73829532,1.0,1.17241379,0.10857284,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.53241297,0.85294118,0.53241297,1.0,1.17241379,0.07829602,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.32112845,0.89795918,0.32112845,1.0,1.11363636,0.03276821,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.32112845,0.89795918,0.32112845,1.0,1.11363636,0.03276821,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.89795918,0.89795918,0.89795918,1.0,1.11363636,0.09162849,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.89795918,0.89795918,0.89795918,1.0,1.11363636,0.09162849,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.32112845,0.90336134,0.32112845,1.0,1.10697674,0.03103342,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.89795918,0.90336134,0.89795918,1.0,1.10697674,0.08677757,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.89795918,0.90336134,0.89795918,1.0,1.10697674,0.08677757,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.94357743,0.96518607,0.94357743,1.0,1.03606965,0.03284963,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.94477791,0.96518607,0.94477791,1.0,1.03606965,0.03289143,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.63685474,0.9819928,0.63685474,1.0,1.01833741,0.01146797,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.63685474,0.9819928,0.63685474,1.0,1.01833741,0.01146797,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.32112845,0.9819928,0.32112845,1.0,1.01833741,0.00578263,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.32112845,0.9819928,0.32112845,1.0,1.01833741,0.00578263,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.9819928,0.9819928,0.9819928,1.0,1.01833741,0.01768294,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.9819928,0.9819928,0.9819928,1.0,1.01833741,0.01768294,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.71848739,0.99579832,0.71848739,1.0,1.00421941,0.00301885,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.71068427,0.99579832,0.71068427,1.0,1.00421941,0.00298607,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.94357743,0.99579832,0.94357743,1.0,1.00421941,0.00396461,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.94477791,0.99579832,0.94477791,1.0,1.00421941,0.00396966,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'sloss'}),frozenset({'is_sm_ips_ports'}),0.32112845,0.99579832,0.32112845,1.0,1.00421941,0.00134928,inf,1,1,"['is_sm_ips_ports', 'sloss']",2,"is_sm_ips_ports,sloss"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.71848739,0.99579832,0.71848739,1.0,1.00421941,0.00301885,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.96518607,0.99579832,0.96518607,1.0,1.00421941,0.0040554,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.71668667,0.72569028,0.71668667,1.0,1.37799835,0.19659412,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'proto'}),frozenset({'swin'}),0.72569028,0.72569028,0.72569028,1.0,1.37799835,0.1990639,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'swin'}),frozenset({'proto'}),0.72569028,0.72569028,0.72569028,1.0,1.37799835,0.1990639,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.71668667,0.72569028,0.71668667,1.0,1.37799835,0.19659412,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.75210084,0.86794718,0.75210084,1.0,1.15214385,0.09931704,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.54861945,0.86794718,0.54861945,1.0,1.15214385,0.07244675,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.91476591,0.91476591,0.91476591,1.0,1.09317585,0.07796924,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.91476591,0.91476591,0.91476591,1.0,1.09317585,0.07796924,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.91476591,0.91716687,0.91476591,1.0,1.09031414,0.07577293,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.91476591,0.91716687,0.91476591,1.0,1.09031414,0.07577293,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.93097239,0.95258103,0.93097239,1.0,1.04977946,0.04414575,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.92917167,0.95258103,0.92917167,1.0,1.04977946,0.04406036,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.63265306,0.9819928,0.63265306,1.0,1.01833741,0.01139231,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.63265306,0.9819928,0.63265306,1.0,1.01833741,0.01139231,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.9819928,0.9819928,0.9819928,1.0,1.01833741,0.01768294,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.9819928,0.9819928,0.9819928,1.0,1.01833741,0.01768294,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.72569028,0.99879952,0.72569028,1.0,1.00120192,0.00087118,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.71668667,0.99879952,0.71668667,1.0,1.00120192,0.00086037,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.93097239,0.99879952,0.93097239,1.0,1.00120192,0.00111761,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.92917167,0.99879952,0.92917167,1.0,1.00120192,0.00111545,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.72569028,0.99879952,0.72569028,1.0,1.00120192,0.00087118,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.95258103,0.99879952,0.95258103,1.0,1.00120192,0.00114355,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.75210084,0.99879952,0.75210084,1.0,1.00120192,0.00090288,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.86794718,0.99879952,0.86794718,1.0,1.00120192,0.00104195,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.54861945,0.99879952,0.54861945,1.0,1.00120192,0.00065861,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'stcpb'}),frozenset({'dtcpb'}),0.30372149,0.30372149,0.30372149,1.0,3.29249012,0.21147475,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'dtcpb'}),frozenset({'stcpb'}),0.30372149,0.30372149,0.30372149,1.0,3.29249012,0.21147475,inf,1,1,"['dtcpb', 'stcpb']",2,"dtcpb,stcpb"
frozenset({'sloss'}),frozenset({'tcprtt'}),0.30852341,0.31332533,0.30852341,1.0,3.19157088,0.21185521,inf,1,1,"['sloss', 'tcprtt']",2,"sloss,tcprtt"
frozenset({'stcpb'}),frozenset({'tcprtt'}),0.30372149,0.31332533,0.30372149,1.0,3.19157088,0.20855785,inf,1,1,"['stcpb', 'tcprtt']",2,"stcpb,tcprtt"
frozenset({'dtcpb'}),frozenset({'tcprtt'}),0.30372149,0.31332533,0.30372149,1.0,3.19157088,0.20855785,inf,1,1,"['dtcpb', 'tcprtt']",2,"dtcpb,tcprtt"
frozenset({'state'}),frozenset({'proto'}),0.68727491,0.69687875,0.68727491,1.0,1.43496985,0.20832763,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'proto'}),frozenset({'swin'}),0.69687875,0.69687875,0.69687875,1.0,1.43496985,0.21123876,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'swin'}),frozenset({'proto'}),0.69687875,0.69687875,0.69687875,1.0,1.43496985,0.21123876,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.68727491,0.69687875,0.68727491,1.0,1.43496985,0.20832763,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'ct_src_dport_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.77611044,0.87635054,0.77611044,1.0,1.14109589,0.09596564,inf,1,1,"['ct_dst_sport_ltm', 'ct_src_dport_ltm']",2,"ct_dst_sport_ltm,ct_src_dport_ltm"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.55702281,0.87635054,0.55702281,1.0,1.14109589,0.06887557,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30852341,0.90756303,0.30852341,1.0,1.10185185,0.02851897,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30852341,0.90756303,0.30852341,1.0,1.10185185,0.02851897,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'stcpb'}),frozenset({'trans_depth'}),0.30372149,0.90756303,0.30372149,1.0,1.10185185,0.0280751,inf,1,1,"['stcpb', 'trans_depth']",2,"stcpb,trans_depth"
frozenset({'stcpb'}),frozenset({'ct_flw_http_mthd'}),0.30372149,0.90756303,0.30372149,1.0,1.10185185,0.0280751,inf,1,1,"['ct_flw_http_mthd', 'stcpb']",2,"ct_flw_http_mthd,stcpb"
frozenset({'dtcpb'}),frozenset({'trans_depth'}),0.30372149,0.90756303,0.30372149,1.0,1.10185185,0.0280751,inf,1,1,"['dtcpb', 'trans_depth']",2,"dtcpb,trans_depth"
frozenset({'dtcpb'}),frozenset({'ct_flw_http_mthd'}),0.30372149,0.90756303,0.30372149,1.0,1.10185185,0.0280751,inf,1,1,"['ct_flw_http_mthd', 'dtcpb']",2,"ct_flw_http_mthd,dtcpb"
frozenset({'tcprtt'}),frozenset({'trans_depth'}),0.31332533,0.90756303,0.31332533,1.0,1.10185185,0.02896285,inf,1,1,"['tcprtt', 'trans_depth']",2,"tcprtt,trans_depth"
frozenset({'tcprtt'}),frozenset({'ct_flw_http_mthd'}),0.31332533,0.90756303,0.31332533,1.0,1.10185185,0.02896285,inf,1,1,"['ct_flw_http_mthd', 'tcprtt']",2,"ct_flw_http_mthd,tcprtt"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.90756303,0.90756303,0.90756303,1.0,1.10185185,0.08389238,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'trans_depth'}),0.90756303,0.90756303,0.90756303,1.0,1.10185185,0.08389238,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
frozenset({'sloss'}),frozenset({'response_body_len'}),0.30852341,0.91476591,0.30852341,1.0,1.09317585,0.02629671,inf,1,1,"['response_body_len', 'sloss']",2,"response_body_len,sloss"
frozenset({'stcpb'}),frozenset({'response_body_len'}),0.30372149,0.91476591,0.30372149,1.0,1.09317585,0.02588743,inf,1,1,"['response_body_len', 'stcpb']",2,"response_body_len,stcpb"
frozenset({'dtcpb'}),frozenset({'response_body_len'}),0.30372149,0.91476591,0.30372149,1.0,1.09317585,0.02588743,inf,1,1,"['dtcpb', 'response_body_len']",2,"dtcpb,response_body_len"
frozenset({'tcprtt'}),frozenset({'response_body_len'}),0.31332533,0.91476591,0.31332533,1.0,1.09317585,0.026706,inf,1,1,"['response_body_len', 'tcprtt']",2,"response_body_len,tcprtt"
frozenset({'trans_depth'}),frozenset({'response_body_len'}),0.90756303,0.91476591,0.90756303,1.0,1.09317585,0.07735531,inf,1,1,"['response_body_len', 'trans_depth']",2,"response_body_len,trans_depth"
frozenset({'ct_flw_http_mthd'}),frozenset({'response_body_len'}),0.90756303,0.91476591,0.90756303,1.0,1.09317585,0.07735531,inf,1,1,"['ct_flw_http_mthd', 'response_body_len']",2,"ct_flw_http_mthd,response_body_len"
frozenset({'sttl'}),frozenset({'ct_state_ttl'}),0.94777911,0.96818727,0.94777911,1.0,1.03285803,0.03015144,inf,1,1,"['ct_state_ttl', 'sttl']",2,"ct_state_ttl,sttl"
frozenset({'dttl'}),frozenset({'ct_state_ttl'}),0.94777911,0.96818727,0.94777911,1.0,1.03285803,0.03015144,inf,1,1,"['ct_state_ttl', 'dttl']",2,"ct_state_ttl,dttl"
frozenset({'service'}),frozenset({'is_ftp_login'}),0.60204082,0.98079232,0.60204082,1.0,1.01958384,0.01156381,inf,1,1,"['is_ftp_login', 'service']",2,"is_ftp_login,service"
frozenset({'service'}),frozenset({'ct_ftp_cmd'}),0.60204082,0.98079232,0.60204082,1.0,1.01958384,0.01156381,inf,1,1,"['ct_ftp_cmd', 'service']",2,"ct_ftp_cmd,service"
frozenset({'sloss'}),frozenset({'is_ftp_login'}),0.30852341,0.98079232,0.30852341,1.0,1.01958384,0.00592602,inf,1,1,"['is_ftp_login', 'sloss']",2,"is_ftp_login,sloss"
frozenset({'sloss'}),frozenset({'ct_ftp_cmd'}),0.30852341,0.98079232,0.30852341,1.0,1.01958384,0.00592602,inf,1,1,"['ct_ftp_cmd', 'sloss']",2,"ct_ftp_cmd,sloss"
frozenset({'stcpb'}),frozenset({'is_ftp_login'}),0.30372149,0.98079232,0.30372149,1.0,1.01958384,0.00583379,inf,1,1,"['is_ftp_login', 'stcpb']",2,"is_ftp_login,stcpb"
frozenset({'stcpb'}),frozenset({'ct_ftp_cmd'}),0.30372149,0.98079232,0.30372149,1.0,1.01958384,0.00583379,inf,1,1,"['ct_ftp_cmd', 'stcpb']",2,"ct_ftp_cmd,stcpb"
frozenset({'dtcpb'}),frozenset({'is_ftp_login'}),0.30372149,0.98079232,0.30372149,1.0,1.01958384,0.00583379,inf,1,1,"['dtcpb', 'is_ftp_login']",2,"dtcpb,is_ftp_login"
frozenset({'dtcpb'}),frozenset({'ct_ftp_cmd'}),0.30372149,0.98079232,0.30372149,1.0,1.01958384,0.00583379,inf,1,1,"['ct_ftp_cmd', 'dtcpb']",2,"ct_ftp_cmd,dtcpb"
frozenset({'tcprtt'}),frozenset({'is_ftp_login'}),0.31332533,0.98079232,0.31332533,1.0,1.01958384,0.00601825,inf,1,1,"['is_ftp_login', 'tcprtt']",2,"is_ftp_login,tcprtt"
frozenset({'tcprtt'}),frozenset({'ct_ftp_cmd'}),0.31332533,0.98079232,0.31332533,1.0,1.01958384,0.00601825,inf,1,1,"['ct_ftp_cmd', 'tcprtt']",2,"ct_ftp_cmd,tcprtt"
frozenset({'is_ftp_login'}),frozenset({'ct_ftp_cmd'}),0.98079232,0.98079232,0.98079232,1.0,1.01958384,0.01883875,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'ct_ftp_cmd'}),frozenset({'is_ftp_login'}),0.98079232,0.98079232,0.98079232,1.0,1.01958384,0.01883875,inf,1,1,"['ct_ftp_cmd', 'is_ftp_login']",2,"ct_ftp_cmd,is_ftp_login"
frozenset({'proto'}),frozenset({'is_sm_ips_ports'}),0.69687875,0.99819928,0.69687875,1.0,1.00180397,0.00125488,inf,1,1,"['is_sm_ips_ports', 'proto']",2,"is_sm_ips_ports,proto"
frozenset({'state'}),frozenset({'is_sm_ips_ports'}),0.68727491,0.99819928,0.68727491,1.0,1.00180397,0.00123759,inf,1,1,"['is_sm_ips_ports', 'state']",2,"is_sm_ips_ports,state"
frozenset({'sttl'}),frozenset({'is_sm_ips_ports'}),0.94777911,0.99819928,0.94777911,1.0,1.00180397,0.00170669,inf,1,1,"['is_sm_ips_ports', 'sttl']",2,"is_sm_ips_ports,sttl"
frozenset({'dttl'}),frozenset({'is_sm_ips_ports'}),0.94777911,0.99819928,0.94777911,1.0,1.00180397,0.00170669,inf,1,1,"['dttl', 'is_sm_ips_ports']",2,"dttl,is_sm_ips_ports"
frozenset({'swin'}),frozenset({'is_sm_ips_ports'}),0.69687875,0.99819928,0.69687875,1.0,1.00180397,0.00125488,inf,1,1,"['is_sm_ips_ports', 'swin']",2,"is_sm_ips_ports,swin"
frozenset({'ct_state_ttl'}),frozenset({'is_sm_ips_ports'}),0.96818727,0.99819928,0.96818727,1.0,1.00180397,0.00174343,inf,1,1,"['ct_state_ttl', 'is_sm_ips_ports']",2,"ct_state_ttl,is_sm_ips_ports"
frozenset({'ct_src_dport_ltm'}),frozenset({'is_sm_ips_ports'}),0.77611044,0.99819928,0.77611044,1.0,1.00180397,0.00139756,inf,1,1,"['ct_src_dport_ltm', 'is_sm_ips_ports']",2,"ct_src_dport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_sport_ltm'}),frozenset({'is_sm_ips_ports'}),0.87635054,0.99819928,0.87635054,1.0,1.00180397,0.00157806,inf,1,1,"['ct_dst_sport_ltm', 'is_sm_ips_ports']",2,"ct_dst_sport_ltm,is_sm_ips_ports"
frozenset({'ct_dst_src_ltm'}),frozenset({'is_sm_ips_ports'}),0.55702281,0.99819928,0.55702281,1.0,1.00180397,0.00100304,inf,1,1,"['ct_dst_src_ltm', 'is_sm_ips_ports']",2,"ct_dst_src_ltm,is_sm_ips_ports"
frozenset({'state'}),frozenset({'proto'}),0.70408163,0.71308523,0.70408163,1.0,1.4023569,0.20201142,inf,1,1,"['proto', 'state']",2,"proto,state"
frozenset({'sloss'}),frozenset({'proto'}),0.30792317,0.71308523,0.30792317,1.0,1.4023569,0.0883477,inf,1,1,"['proto', 'sloss']",2,"proto,sloss"
frozenset({'proto'}),frozenset({'swin'}),0.71308523,0.71308523,0.71308523,1.0,1.4023569,0.20459468,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'swin'}),frozenset({'proto'}),0.71308523,0.71308523,0.71308523,1.0,1.4023569,0.20459468,inf,1,1,"['proto', 'swin']",2,"proto,swin"
frozenset({'state'}),frozenset({'swin'}),0.70408163,0.71308523,0.70408163,1.0,1.4023569,0.20201142,inf,1,1,"['state', 'swin']",2,"state,swin"
frozenset({'sloss'}),frozenset({'swin'}),0.30792317,0.71308523,0.30792317,1.0,1.4023569,0.0883477,inf,1,1,"['sloss', 'swin']",2,"sloss,swin"
frozenset({'ct_dst_src_ltm'}),frozenset({'ct_dst_sport_ltm'}),0.56122449,0.85714286,0.56122449,1.0,1.16666667,0.08017493,inf,1,1,"['ct_dst_sport_ltm', 'ct_dst_src_ltm']",2,"ct_dst_sport_ltm,ct_dst_src_ltm"
frozenset({'sloss'}),frozenset({'trans_depth'}),0.30792317,0.90336134,0.30792317,1.0,1.10697674,0.02975728,inf,1,1,"['sloss', 'trans_depth']",2,"sloss,trans_depth"
frozenset({'sloss'}),frozenset({'ct_flw_http_mthd'}),0.30792317,0.90336134,0.30792317,1.0,1.10697674,0.02975728,inf,1,1,"['ct_flw_http_mthd', 'sloss']",2,"ct_flw_http_mthd,sloss"
frozenset({'trans_depth'}),frozenset({'ct_flw_http_mthd'}),0.90336134,0.90336134,0.90336134,1.0,1.10697674,0.08729963,inf,1,1,"['ct_flw_http_mthd', 'trans_depth']",2,"ct_flw_http_mthd,trans_depth"
